angDist,match_file,id,aic_flare,chi_flare,dof_flare,red_flare,aic_gauss,chi_gauss,dof_gauss,red_gauss,exp_comp,perc_comp,fl_indx,equivdur,ra,dec,xpos,ypos,flare_time,end_time,flare_end_diff,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val
0.518348,ztf_000539_zr_c14_q2_match_programid,107283,72.39685347349442,64.39685293162489,77,0.8363227653457778,54.19150499267298,46.19150469870246,77,0.5998896714117202,1.1136758620932194E-4,-18.205348480821435,[102 103 104 105],686.7174459734545,285.3401127,14.9015577,1638.817,2194.423,58334.24875,58334.298588,0.04429399999935413,285.3402615862130,14.9015521613054,0.011,0.009,0,4506867723824375040,285.34025038966,0.2768,14.90152051282,0.3363,-0.3910,0.3685,-2.513,0.603,-7.351,0.677,0,3.07336e+02,9.80066e-01,19.469332,1.09216e+02,6.40552e+00,20.255676,3.10671e+02,9.45140e+00,18.531170,1.724506,,,0,,,,,
0.148845,ztf_000539_zr_c14_q2_match_programid,107337,83.43050128635517,75.43050050566238,49,1.539397969503314,89.44094230014736,81.44094179385947,49,1.662060036609377,20.19066778663884,6.010441013792189,[89 90 91],1885.1429767227685,285.3419065,14.9002085,1638.938,2197.609,58334.2773611,58334.2958218,0.008298699998704251,285.3419246056861,14.9002459610766,0.020,0.018,0,4506867723824355968,285.34191710049,0.5332,14.90022430305,0.6422,0.1932,0.6866,-1.685,1.133,-5.030,1.289,0,1.48005e+02,8.12576e-01,20.262674,5.73767e+01,7.61492e+00,20.954550,1.33825e+02,7.69421e+00,19.445576,1.508974,,,0,,,,,
0.246486,ztf_000539_zr_c14_q2_match_programid,107786,44.90347753069925,36.903477328240754,51,0.7235975946713873,36.05664807869724,28.05664790187425,51,0.5501303510171421,0.0119932087607484,-8.846829452002005,[48 49 50],1732.507862686113,285.3388523,14.8910278,1639.013,2232.019,58334.2247569,58334.298588,0.06828709999535931,285.3387974352960,14.8909844808588,0.024,0.020,0,4506861848309053568,285.33880194772,0.5981,14.89096551276,0.7907,-0.8691,0.8103,1.013,1.321,-4.405,1.534,0,1.37248e+02,7.26164e-01,20.344603,,,,,,,,,,0,,,,,
0.177848,ztf_000539_zr_c14_q2_match_programid,109217,64.46711168380938,56.46711199823433,77,0.7333391168601862,39.1334240452604,31.13342418363106,77,0.40433018420300076,3.153985019005327E-6,-25.33368763854898,[90 91 92 93 94 95],320.12367605656056,285.3393932,14.8577047,1638.646,2350.723,58334.2349074,58334.298588,0.05906249999679858,285.3394398669614,14.8576845512884,0.003,0.003,0,4506861435994012928,285.33944157934,0.0833,14.85767448752,0.0928,0.6019,0.1079,0.384,0.169,-2.337,0.176,0,1.85235e+03,1.97309e+00,17.519056,6.31588e+02,1.07045e+01,18.350304,1.89272e+03,8.27512e+00,16.569204,1.781099,,,0,,,,,
0.833294,ztf_000539_zr_c14_q2_match_programid,109217,64.46711168380938,56.46711199823433,77,0.7333391168601862,39.1334240452604,31.13342418363106,77,0.40433018420300076,3.153985019005327E-6,-25.33368763854898,[90 91 92 93 94 95],320.12367605656056,285.3393932,14.8577047,1638.646,2350.723,58334.2349074,58334.298588,0.05906249999679858,285.3393572646050,14.8579335497997,0.009,0.008,90,4506861436021666816,285.33935726461,9.0813,14.85793354980,7.6863,,,,,,,0,9.04737e+01,1.28852e+00,20.797060,,,,,,,,,,0,,,,,
0.476580,ztf_000539_zr_c14_q2_match_programid,110026,35.75756098419562,27.75756126542443,45,0.6168346947872096,17.344156765398488,9.344156828566,45,0.20764792952368888,1.0036448890888E-4,-18.413404218797133,[79 80 81 82],206.6417679733928,285.3386663,14.8392285,1638.632,2416.139,58334.2247569,58334.298588,0.07105329999467358,285.3388030418054,14.8392358108008,0.001,0.001,0,4506861332942447360,285.33879240917,0.0415,14.83922068589,0.0456,0.1116,0.0533,-2.387,0.085,-3.513,0.090,0,6.13026e+03,3.75703e+00,16.219667,1.66046e+03,1.17345e+01,17.300817,6.81064e+03,8.85064e+00,15.178951,2.121866,,,0,3661.67,1.7235,0.8470,,
0.476580,ztf_000539_zr_c14_q2_match_programid,110026,35.75756098419562,27.75756126542443,45,0.6168346947872096,17.344156765398488,9.344156828566,45,0.20764792952368888,1.0036448890888E-4,-18.413404218797133,[79 80 81 82],206.6417679733928,285.3386663,14.8392285,1638.632,2416.139,58334.2247569,58334.298588,0.07105329999467358,285.3388030418054,14.8392358108008,0.001,0.001,0,4506861332942447360,285.33879240917,0.0415,14.83922068589,0.0456,0.1116,0.0533,-2.387,0.085,-3.513,0.090,0,6.13026e+03,3.75703e+00,16.219667,1.66046e+03,1.17345e+01,17.300817,6.81064e+03,8.85064e+00,15.178951,2.121866,,,0,3661.67,1.7235,0.8470,,
0.763145,ztf_000539_zr_c14_q2_match_programid,112446,87.50685935369634,79.50685937714995,75,1.0600914583619994,58.89096475706394,50.89096504101394,75,0.6785462005468526,6.111354000495948E-7,-28.6158945966324,[109 110 111 112 113],405.0486782668054,285.3396236,14.7832351,1638.661,2614.844,58334.2524421,58334.298588,0.04060190000018338,285.3398392592029,14.7831969335133,0.010,0.008,0,4506857587703234560,285.33983829249,0.2540,14.78320980678,0.2949,-0.2019,0.3163,-0.217,0.536,2.990,0.622,0,4.09018e+02,1.26124e+00,19.159008,1.29885e+02,7.06432e+00,20.067490,4.50393e+02,8.85275e+00,18.127941,1.939549,,,0,,,,,
0.097012,ztf_000539_zr_c14_q2_match_programid,112556,51.34022470531851,43.34022490617084,61,0.7104954902650957,23.29941672780118,15.299416814765937,61,0.25081011171747436,8.147341373549126E-7,-28.040807977517332,[76 77 78 79 80],243.00178857764982,285.3382785,14.7811168,1638.633,2622.62,58334.2219907,58334.298588,0.07290509999438655,285.3383047727497,14.7811257915497,0.002,0.002,0,4506857587730949504,285.33831360744,0.0489,14.78110888424,0.0542,0.0039,0.0630,1.984,0.102,-3.927,0.118,0,4.92982e+03,3.40212e+00,16.456287,1.32894e+03,1.11371e+01,17.542624,5.49588e+03,1.14375e+01,15.411827,2.130796,,,0,3780.00,1.4642,0.7015,,
0.097012,ztf_000539_zr_c14_q2_match_programid,112556,51.34022470531851,43.34022490617084,61,0.7104954902650957,23.29941672780118,15.299416814765937,61,0.25081011171747436,8.147341373549126E-7,-28.040807977517332,[76 77 78 79 80],243.00178857764982,285.3382785,14.7811168,1638.633,2622.62,58334.2219907,58334.298588,0.07290509999438655,285.3383047727497,14.7811257915497,0.002,0.002,0,4506857587730949504,285.33831360744,0.0489,14.78110888424,0.0542,0.0039,0.0630,1.984,0.102,-3.927,0.118,0,4.92982e+03,3.40212e+00,16.456287,1.32894e+03,1.11371e+01,17.542624,5.49588e+03,1.14375e+01,15.411827,2.130796,,,0,3780.00,1.4642,0.7015,,
0.115243,ztf_000539_zr_c14_q2_match_programid,112649,111.15654854109975,103.15654986327962,38,2.714646049033674,44.563828046577655,36.56382812470108,38,0.9622060032816074,3.4639728317794277E-15,-66.5927204945221,[122 123 124 125],576.0908294201428,285.3406443,14.7790531,1639.193,2628.685,58334.2672106,58334.298588,0.02861109999503242,285.3406123506956,14.7790614924631,0.010,0.008,0,4506857583411527168,285.34059673083,0.2536,14.77904058091,0.2961,0.8441,0.3137,-3.508,0.532,-4.857,0.618,0,4.16324e+02,1.31791e+00,19.139788,1.45069e+02,1.19889e+01,19.947454,4.32339e+02,8.50671e+00,18.172360,1.775095,,,0,,,,,
0.471389,ztf_000539_zr_c14_q2_match_programid,113831,69.323450500268,61.32345076787628,70,0.8760492966839468,46.49600114168945,38.496001195440144,70,0.5499428742205735,1.1042880025193029E-5,-22.827449358578548,[110 111 112 113 114],400.47097029213717,285.3395925,14.753005,1638.658,2722.187,58334.2533681,58334.298588,0.04060190000018338,285.3397278641761,14.7530017739096,0.010,0.008,0,4506857480327089280,285.33971185947,0.2513,14.75297342290,0.3057,-0.0534,0.3396,-3.595,0.543,-6.585,0.656,0,4.11370e+02,1.34239e+00,19.152784,1.01788e+02,5.88388e+00,20.332144,4.62731e+02,1.41396e+01,18.098598,2.233545,,,0,,,,,
0.181997,ztf_000539_zr_c14_q2_match_programid,114566,27.74179783823599,19.741797690724695,46,0.42916951501575423,27.272926935708668,19.272926810740252,46,0.41897666979870113,0.7910172914100947,-0.4688709025273212,[121 122 123 124 125],1155.1581264998158,285.3414188,14.735162,1639.06,2783.271,58334.2865972,58334.2976736,0.0018517999997129664,285.3413669122514,14.7351681332283,0.015,0.013,0,4506855251240972800,285.34136681545,0.4084,14.73515577634,0.4608,0.5066,0.5363,-0.022,0.837,-2.870,0.979,0,2.26363e+02,1.26363e+00,19.801353,7.98567e+01,6.47583e+00,20.595610,2.69229e+02,1.22314e+01,18.686613,1.908997,,,0,,,,,
0.346698,ztf_000539_zr_c14_q2_match_programid,115047,78.61515032342425,70.6151505412421,87,0.8116683970257713,49.86439354902263,41.86439369809708,87,0.4811999275643343,5.712845659763596E-7,-28.750756774401616,[74 75 76 77],914.7217911947521,285.337883,14.7250391,1638.891,2821.96,58334.2219907,58334.298588,0.07105329999467358,285.3379817780996,14.7250512633098,0.015,0.013,0,4506855148161755136,285.33797443862,0.4696,14.72504705562,0.4467,0.1566,0.6361,-1.649,0.857,-0.977,0.946,0,2.51966e+02,1.25974e+00,19.685009,7.26049e+01,1.16057e+01,20.698973,2.51716e+02,9.96560e+00,18.759642,1.939331,,,0,,,,,
1.305143,ztf_000539_zr_c14_q2_match_programid,115246,67.50223441327697,59.50223426081163,62,0.9597134558195425,54.63779323966756,46.63779334709819,62,0.7522224733402934,0.0016088742200015466,-12.864441173609407,[62 63 64 65],2024.9977907523053,285.3378843,14.7204803,1638.797,2838.165,58334.2219907,58334.2976736,0.07013889999507228,285.3382590613301,14.7204878769530,0.035,0.032,0,4506855148163767552,285.33823967764,1.0657,14.72045740223,1.0677,0.8052,1.2304,-4.354,2.070,-7.078,2.226,0,1.03479e+02,1.10758e+00,20.651232,7.90183e+01,2.61942e+01,20.607069,1.75349e+02,1.15637e+01,19.152163,1.454907,,,0,,,,,
0.504246,ztf_000539_zr_c14_q2_match_programid,115494,56.439468105448704,48.439468296533875,32,1.5137333842666836,33.92216539411942,25.922165284511298,32,0.810067665140978,1.2895252266918271E-5,-22.517302711329286,[82 83 84],928.9909548280853,285.3383843,14.7150712,1638.987,2857.839,58334.2330671,58334.298588,0.06275469999673078,285.3383086247602,14.7149517768456,0.021,0.018,0,4506855148161297152,285.33829840772,0.5925,14.71492523323,0.6433,-0.2634,0.7664,-2.295,1.131,-6.165,1.324,0,2.01294e+02,1.42518e+00,19.928787,8.74263e+01,1.37322e+01,20.497282,3.16576e+02,2.18346e+01,18.510725,1.986557,,,0,,,,,
0.734045,ztf_000539_zr_c14_q2_match_programid,115494,56.439468105448704,48.439468296533875,32,1.5137333842666836,33.92216539411942,25.922165284511298,32,0.810067665140978,1.2895252266918271E-5,-22.517302711329286,[82 83 84],928.9909548280853,285.3383843,14.7150712,1638.987,2857.839,58334.2330671,58334.298588,0.06275469999673078,285.3385378730128,14.7152108883465,0.007,0.005,0,4506855148161297280,285.33853787301,4.8004,14.71521088835,7.4838,,,,,,,0,1.50009e+02,2.32308e+00,20.248072,,,,,,,,,,0,,,,,
0.343698,ztf_000539_zr_c14_q2_match_programid,115571,45.46876347382477,37.46876337474784,71,0.5277290616161667,26.35509329137484,18.35509316859585,71,0.25852243899430777,7.071625536269263E-5,-19.113670182449933,[110 111 112 113 114 115],164.11821069482076,285.339405,14.7135179,1638.525,2862.551,58334.2533681,58334.298588,0.04060190000018338,285.3395033646947,14.7135258634214,0.002,0.002,0,4506855148189479424,285.33948130880,0.0670,14.71349555239,0.0618,0.1724,0.0810,-4.955,0.140,-7.040,0.153,0,4.37220e+03,3.67567e+00,16.586617,1.23604e+03,1.57505e+01,17.621305,4.77227e+03,1.65050e+01,15.565107,2.056198,,,0,3723.50,1.7760,0.8720,,
0.769139,ztf_000539_zr_c14_q2_match_programid,116130,57.85615274151386,49.85615243707525,52,0.9587721622514471,34.232921007612575,26.232921016888902,52,0.5044792503247866,7.417890303028257E-6,-23.623231733901285,[50 51 52],3054.5717873919884,285.3388138,14.7023688,1638.944,2902.772,58334.2422917,58334.2976736,0.04523150000022724,285.3390149921055,14.7022806225045,0.003,0.002,0,4506854838926146944,285.33901499211,2.1654,14.70228062250,3.1444,,,,,,,0,7.92879e+01,1.93752e+00,20.940348,2.55547e+01,6.17091e+00,21.832710,1.12698e+02,1.12310e+01,19.632128,2.200583,,,0,,,,,
0.077471,ztf_000539_zr_c14_q2_match_programid,117317,60.11897375160591,52.1189736819904,27,1.930332358592237,42.91072696789927,34.9107269228972,27,1.2929898860332296,1.8334821630536683E-4,-17.208246783706635,[129 130 131],189.19371587918383,285.3398202,14.6755277,1639.025,2996.383,58334.2709028,58334.298588,0.02584489999571815,285.3398259481796,14.6755069111607,0.006,0.005,0,4506854731553464704,285.33981980482,0.1452,14.67549141332,0.1670,0.5423,0.1989,-1.380,0.342,-3.599,0.409,0,1.03073e+03,2.49027e+00,18.155504,3.69760e+02,8.76382e+00,18.931590,1.01009e+03,1.70616e+01,17.251020,1.680569,,,0,,,,,
0.316895,ztf_000539_zr_c14_q2_match_programid,117353,60.81266728194505,52.81266728647104,43,1.228201564801652,40.95109003449043,32.9510899718823,43,0.7663044179507511,4.8653411730304097E-5,-19.861577247454626,[110 111 112 113],226.1867544461377,285.3391302,14.6748242,1638.708,3000.096,58334.2533681,58334.298588,0.042453699999896344,285.3392200818408,14.6748104745172,0.004,0.004,0,4506854731544748800,285.33920059437,0.1116,14.67479859637,0.1308,0.5148,0.1477,-4.378,0.240,-2.759,0.252,0,1.65522e+03,2.58835e+00,17.641226,5.84373e+02,7.23829e+00,18.434662,1.61049e+03,2.01079e+01,16.744522,1.690140,,,0,,,,,
0.530415,ztf_000539_zr_c14_q2_match_programid,117433,83.54835704020292,75.54835761029499,68,1.1110052589749262,50.82397831500102,42.823978449459176,68,0.629764388962635,7.83414215789814E-8,-32.724378725201895,[109 110 111 112],446.10109368080236,285.3391432,14.6729848,1638.627,3006.634,58334.2533681,58334.298588,0.04060190000018338,285.3392951217918,14.6729743621056,0.017,0.013,0,4506854735844417024,285.33930065268,0.3787,14.67296833073,0.4483,0.7220,0.4818,1.243,0.857,-1.401,1.094,0,3.01202e+02,1.75962e+00,19.491222,1.15754e+02,9.35436e+00,20.192547,3.46028e+02,3.75340e+01,18.414143,1.778404,,,0,,,,,
0.129732,ztf_000539_zr_c14_q2_match_programid,120169,47.564493895022444,39.56449434615094,35,1.130414124175741,19.94340965749884,11.943409625131814,35,0.34124027500376614,1.0049808023632502E-6,-27.621084237523604,[65 66 67],261.3952330298599,285.3417523,15.4141647,1638.911,372.032,58334.2201505,58334.298588,0.07567130000097677,285.3417595232011,15.4141293426074,0.005,0.005,90,4506963450095709184,285.34175625870,0.1660,15.41411877687,0.1644,0.1765,0.2043,-0.731,0.326,-2.454,0.313,0,6.48413e+02,1.19473e+00,18.658737,2.52369e+02,1.12070e+01,19.346296,6.77637e+02,1.30385e+01,17.684427,1.661869,,,0,,,,,
0.292502,ztf_000539_zr_c14_q2_match_programid,120329,78.49085433916855,70.49085479897495,25,2.8196341919589982,77.86111043389843,69.86111077598125,25,2.79444443103925,0.7298823277944814,-0.6297439052701179,[114 115 116],556.6039188940625,285.3439397,15.4085877,1638.932,391.44,58334.2589005,58334.298588,0.03783570000086911,285.3440038925127,15.4086403488738,0.014,0.013,0,4506963243920587776,285.34398289519,0.4119,15.40861354538,0.4073,0.8484,0.5148,-4.702,0.855,-6.225,0.888,0,1.92121e+02,8.49421e-01,19.979427,8.66184e+01,7.52181e+00,20.507362,2.95715e+02,7.64095e+00,18.584736,1.922627,,,0,,,,,
0.879016,ztf_000539_zr_c14_q2_match_programid,120329,78.49085433916855,70.49085479897495,25,2.8196341919589982,77.86111043389843,69.86111077598125,25,2.79444443103925,0.7298823277944814,-0.6297439052701179,[114 115 116],556.6039188940625,285.3439397,15.4085877,1638.932,391.44,58334.2589005,58334.298588,0.03783570000086911,285.3440332800394,15.4083608067663,0.006,0.006,0,4506963243920587648,285.34403328004,6.0508,15.40836080677,6.4259,,,,,,,0,8.34000e+01,1.38672e+00,20.885450,,,,,,,,,,0,,,,,
0.212834,ztf_000539_zr_c14_q2_match_programid,120485,38.06037316222687,30.06037314807124,46,0.6534863727841573,26.791504814683353,18.791504935883612,46,0.408510976867035,0.0035726981877500195,-11.268868347543513,[46 47 48],2378.7384277277365,285.3426046,15.4020977,1639.006,415.5,58334.2367593,58334.298588,0.054444499997771345,285.3426659223615,15.4020979714332,0.008,0.006,90,4506963243937505280,285.34266592236,8.0813,15.40209797143,6.4054,,,,,,,0,7.36788e+01,1.10125e+00,21.020010,,,,,,,,,,0,,,,,
0.480063,ztf_000539_zr_c14_q2_match_programid,123104,69.93603069134794,61.93603093645598,68,0.9108239843596467,47.494623469220464,39.494623534641875,68,0.5808032872741452,1.339400135832149E-5,-22.441407222127474,[41 42 43 44],2881.175901909923,285.3404795,15.2985936,1638.855,781.139,58334.2063079,58334.298588,0.0839814999999362,285.3406034775192,15.2985345910406,0.023,0.022,0,4506960288982108160,285.34059192690,0.7722,15.29851938967,0.7559,1.0508,0.9710,-2.588,1.391,-3.531,1.466,0,1.10478e+02,6.76389e-01,20.580181,4.95984e+01,6.76454e+00,21.112720,1.41001e+02,6.35730e+00,19.388863,1.723858,,,0,,,,,
0.254163,ztf_000539_zr_c14_q2_match_programid,123397,78.02663218379301,70.02663272362095,61,1.1479775856331302,36.50421660994355,28.504216913661647,61,0.4672822444862565,9.627688280203977E-10,-41.522415573849464,[83 84 85 86 87],320.9462540861791,285.3413981,15.2871512,1638.806,823.98,58334.2284491,58334.298588,0.06644679999590153,285.3414703890192,15.2871622476575,0.004,0.004,0,4506948537967401984,285.34146526149,0.1264,15.28712537569,0.1290,0.0364,0.1632,-1.149,0.242,-8.564,0.244,0,9.96056e+02,1.04083e+00,18.192656,3.26533e+02,5.66803e+00,19.066570,1.03785e+03,9.13624e+00,17.221579,1.844992,,,0,,,,,
0.188421,ztf_000539_zr_c14_q2_match_programid,125075,38.95767421646896,30.957673892066765,30,1.0319224630688921,36.20644251524314,28.206442284051672,30,0.9402147428017223,0.2526839323223477,-2.7512317012258194,[139 140 141 142],381.64239357785743,285.3439063,15.223997,1639.058,1046.161,58334.2810532,58334.298588,0.014756999997189268,285.3439399847774,15.2240380239548,0.009,0.008,0,4506947674638856320,285.34392953110,0.2481,15.22401422761,0.2673,-0.1986,0.3376,-2.343,0.497,-5.527,0.564,0,3.69409e+02,9.06103e-01,19.269596,1.34513e+02,6.75194e+00,20.029474,5.00531e+02,7.50225e+00,18.013344,2.016130,,,0,,,,,
0.941877,ztf_000539_zr_c14_q2_match_programid,125075,38.95767421646896,30.957673892066765,30,1.0319224630688921,36.20644251524314,28.206442284051672,30,0.9402147428017223,0.2526839323223477,-2.7512317012258194,[139 140 141 142],381.64239357785743,285.3439063,15.223997,1639.058,1046.161,58334.2810532,58334.298588,0.014756999997189268,285.3438853851282,15.2237361468928,0.023,0.022,0,4506947644597702272,285.34387092625,1.0507,15.22371215184,0.7022,-0.8087,1.4767,-3.240,1.409,-5.573,1.473,0,1.24299e+02,7.14205e-01,20.452192,,,,,,,,,,0,,,,,
0.102916,ztf_000539_zr_c14_q2_match_programid,125314,57.19203804065169,49.19203881193436,29,1.6962772004115296,46.6841306279599,38.6841308957521,29,1.3339355481293826,0.005226812212450187,-10.507907412691786,[133 134 135],123.12746117662641,285.3435045,15.2160881,1638.946,1075.091,58334.2745949,58334.298588,0.02214119999553077,285.3435044777718,15.2160595120922,0.003,0.003,90,4506946884364852480,285.34352357693,0.0951,15.21605408607,0.0966,0.4557,0.1266,4.280,0.178,-1.260,0.171,0,1.39900e+03,1.21689e+00,17.823818,5.08598e+02,5.98104e+00,18.585451,1.33687e+03,6.90692e+00,16.946697,1.638754,,,0,,,,,
0.132191,ztf_000539_zr_c14_q2_match_programid,125592,49.130321207295,41.13032130876408,27,1.523345233657929,48.029276444521884,40.029276902340754,27,1.4825658111978057,0.5766485012445602,-1.101044762773114,[119 120 121],226.3781790339972,285.3430064,15.2060559,1638.913,1111.235,58334.2616782,58334.298588,0.035069499994278885,285.3430192710689,15.2060213446770,0.002,0.002,90,4506946884369564160,285.34302964436,0.0787,15.20601456880,0.0817,1.4404,0.0925,2.325,0.156,-1.574,0.145,0,2.25950e+03,1.53850e+00,17.303335,6.66459e+02,8.11230e+00,18.291954,2.36528e+03,7.92855e+00,16.327211,1.964743,,,0,,,,,
0.063868,ztf_000539_zr_c14_q2_match_programid,125765,41.326947100885896,33.326946945059504,65,0.5127222606932231,30.91394693941601,22.913946682749234,65,0.3525222566576805,0.005480822594867327,-10.413000161469885,[84 85 86 87 88 89],311.68853253800626,285.3415961,15.2003157,1639.126,1132.873,58334.2404514,58334.298588,0.053530099998170044,285.3415842172182,15.2003021630359,0.003,0.003,90,4506923420977293696,285.34157965765,0.1031,15.20029536793,0.1084,0.6316,0.1314,-1.022,0.207,-1.578,0.194,0,1.53839e+03,1.36639e+00,17.720700,4.33059e+02,1.22314e+01,18.760021,1.71542e+03,1.20549e+01,16.675995,2.084026,,,0,,,,,
0.576690,ztf_000539_zr_c14_q2_match_programid,126462,70.3497270946462,62.3497271554785,60,1.039162119257975,78.23585227726828,70.2358524430924,60,1.1705975407182065,51.5763168479544,7.886125182622081,[115 116 117 118 119],356.5396731138204,285.3424101,15.1744956,1638.804,1223.851,58334.2579861,58334.298588,0.03690980000101263,285.3425760525925,15.1744927576628,0.024,0.020,0,4506923111738401664,285.34255849067,0.5354,15.17446582273,0.5926,1.5028,0.7357,-3.937,1.285,-6.256,1.517,0,3.89778e+02,1.38963e+00,19.211320,1.73983e+02,9.44345e+00,19.750120,4.91355e+02,7.27190e+00,18.033432,1.716688,,,0,,,,,
0.406338,ztf_000539_zr_c14_q2_match_programid,127186,73.71427839305588,65.714278944228,60,1.0952379824037999,46.087879903101346,38.08788029219713,60,0.6347980048699521,1.0023139861299633E-6,-27.626398489954532,[111 112 113 114 115],269.77285929000715,285.3418831,15.1473849,1638.797,1320.293,58334.254294,58334.298588,0.04060190000018338,285.3419994640037,15.1473960342893,0.005,0.004,0,4506922901271743616,285.34199554802,0.1320,15.14736742113,0.1423,0.3372,0.1655,-0.878,0.288,-6.646,0.292,0,8.73887e+02,9.68343e-01,18.334728,2.92550e+02,6.46765e+00,19.185888,9.32306e+02,5.26892e+00,17.338024,1.847864,,,0,,,,,
0.491525,ztf_000539_zr_c14_q2_match_programid,127187,59.1225664034497,51.12256586693494,17,3.007209756878526,16.870619068281222,8.870618863133865,17,0.5218011095961097,6.685073881706704E-10,-42.25194733516848,[80 81 82],534.109025042588,285.3414761,15.1468498,1638.955,1322.785,58334.2441435,58334.298588,0.05260419999831356,285.3414814148606,15.1467133616321,0.002,0.001,0,4506922905579859328,285.34148141486,1.2231,15.14671336163,1.5985,,,,,,,0,1.82976e+02,7.98802e-01,20.032381,,,,,,,,,,0,,,,,
0.498726,ztf_000539_zr_c14_q2_match_programid,127187,59.1225664034497,51.12256586693494,17,3.007209756878526,16.870619068281222,8.870618863133865,17,0.5218011095961097,6.685073881706704E-10,-42.25194733516848,[80 81 82],534.109025042588,285.3414761,15.1468498,1638.955,1322.785,58334.2441435,58334.298588,0.05260419999831356,285.3414557340989,15.1469869330326,0.013,0.012,0,4506922905579859200,285.34143529845,0.3193,15.14693291845,0.3693,-0.1130,0.4180,-4.581,0.771,-12.545,0.869,0,2.69987e+02,7.45315e-01,19.610008,1.51755e+02,7.03962e+00,19.898527,4.68367e+02,7.38964e+00,18.085455,1.813072,,,0,,,,,
0.119876,ztf_000539_zr_c14_q2_match_programid,127594,76.46940717254516,68.46940810619401,26,2.633438773315154,34.65428773683871,26.65428794605795,26,1.025164921002229,8.316913497001919E-10,-41.81511943570645,[140 141 142],226.48688211643616,285.3433471,15.1326349,1639.12,1370.955,58334.2810532,58334.298588,0.01568289999704575,285.3433126330984,15.1326335553279,0.004,0.004,90,4506919950657701632,285.34331941149,0.1342,15.13261347759,0.1380,0.1823,0.1765,1.520,0.274,-4.663,0.271,0,9.04063e+02,1.04690e+00,18.297869,2.79508e+02,5.99449e+00,19.235403,9.45073e+02,7.01119e+00,17.323257,1.912146,,,0,,,,,
0.839998,ztf_000539_zr_c14_q2_match_programid,130618,58.12695032360167,50.126949992254495,45,1.1139322220500998,39.80018927438784,31.800189038971244,45,0.7066708675326943,1.0480799250685608E-4,-18.32676104921383,[54 55 56],2466.224923083445,285.3408393,15.0282808,1638.868,1744.106,58334.2459838,58334.2939815,0.03784720000112429,285.3410594249009,15.0281846386738,0.027,0.024,0,4506916720826459904,285.34103710441,0.7715,15.02814816080,0.9000,2.9106,0.9992,-5.007,1.552,-8.472,1.738,0,1.20617e+02,7.08153e-01,20.484842,,,,,,,,,,0,,,,,
0.046980,ztf_000539_zr_c14_q2_match_programid,130666,67.65688511779584,59.65688505868851,61,0.9779817222735822,22.76932092573482,14.769320951141474,61,0.24212001559248317,1.789737272445364E-10,-44.88756419206102,[82 83 84 85 86],223.86077843717865,285.3398193,15.0264849,1638.926,1750.475,58334.2275347,58334.298588,0.06736109999474138,285.3398211605362,15.0264719743322,0.002,0.002,90,4506916716517781248,285.33982189764,0.0746,15.02645649438,0.0691,0.0422,0.0994,0.165,0.133,-3.595,0.133,0,2.92460e+03,1.90104e+00,17.023201,8.36067e+02,7.07213e+00,18.045786,3.16932e+03,8.14140e+00,16.009502,2.036284,,,0,3860.03,1.1603,0.5892,,
0.536483,ztf_000539_zr_c14_q2_match_programid,131579,40.82764959182969,32.8276493610789,28,1.1724160486099606,38.283268577222984,30.283268340392535,28,1.081545297871162,0.2802171313284811,-2.5443810146067065,[86 87 88],1417.0869418391212,285.3418032,14.9982484,1638.781,1850.016,58334.2607523,58334.298588,0.035069499994278885,285.3419568356691,14.9982348061493,0.015,0.014,0,4506916342869190144,285.34194520009,0.4413,14.99821291656,0.4898,0.7920,0.5638,-2.610,0.904,-5.084,0.996,0,1.83767e+02,7.72880e-01,20.027699,5.91674e+01,6.19292e+00,20.921183,2.11100e+02,7.64997e+00,18.950697,1.970486,,,0,,,,,
0.158847,ztf_000539_zr_c14_q2_match_programid,132874,13.094870836793854,5.094870859397867,11,0.46317007812707883,12.58946770099585,4.589467709325566,11,0.4172243372114151,0.7766996393452902,-0.5054031357980033,[97 98 99],2226.5483371180962,285.3427079,14.9551936,1639.033,2001.097,58334.2865972,58334.298588,0.008298599997942802,285.3427159434534,14.9551501655851,0.025,0.024,0,4506868926415512704,285.34270515014,0.8221,14.95512809769,0.8322,-1.4794,1.0034,-2.422,1.536,-5.125,1.632,0,1.21505e+02,8.10196e-01,20.476880,5.24744e+01,6.26244e+00,21.051520,1.11516e+02,9.00485e+00,19.643581,1.407938,,,0,,,,,
